;rooms;bathrooms;value_price_clp;value_price_currency_clp;value_price_uf;value_price_currency_uf;parking;url;type_action;type_property;type_province;latitude;longitude;page;region;type_searching;type_house;date_publish;code_publication;img_element;Unnamed: 0
1413;3.0;2.0;;;4.023;UF;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/marin-80/20723714;Venta;Departamento;Santiago;;;29;region-metropolitana-de-santiago-rm;venta;departamento;27/07/2023;20723714;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/b74cd02104a644cb9148a5a0e239f2a4.jpeg;1352.0
1414;1.0;1.0;;;2.15;UF;;https://chilepropiedades.cl/ver-publicacion/venta/la-florida/departamento/froilan-lagos-sepulveda/20711379;Venta;Departamento;La Florida;;;29;region-metropolitana-de-santiago-rm;venta;departamento;27/07/2023;20711379;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/la-florida/0/a405697e58b94ddba0ecae32895ed73c.jpeg;1353.0
1415;3.0;2.0;120.000.000;$;;;1.0;https://chilepropiedades.cl/ver-publicacion/venta/estacion-central/casa/pasaje-gloria-463-estacion-central/10241155;Venta;Casa;Estación Central;;;29;region-metropolitana-de-santiago-rm;venta;casa;02/07/2023;10241155;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/estacion-central/0/ae3c92a913d0425aac52be2d15010ebb.jpeg;1354.0
1416;5.0;4.0;2.700.000;$;;;10.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/colina/casa/colegio-san-anselmo/15273961;Arriendo Mensual;Casa;Colina;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;28/07/2023;15273961;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/colina/0/0276ef2c94bd401b8400bf1a264ff22c.jpeg;1355.0
1417;3.0;3.0;800.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/til-til/casa/jardin-oriente-alto-el-manzano/20637164;Arriendo Mensual;Casa;Til til;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;26/07/2023;20637164;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/til-til/0/b47b741d7e61488aac7ca253b9280854.jpeg;1356.0
1418;5.0;4.0;2.800.000;$;;;15.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/colina/casa/polo-mahuida/19879242;Arriendo Mensual;Casa;Colina;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;14/07/2023;19879242;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/colina/0/4c0f884905144ebe925f07b39dc1c6c1.jpeg;1357.0
1419;4.0;5.0;;;250.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/lo-barnechea/casa/valle-escondido-las-lagunas/19709090;Arriendo Mensual;Casa;Lo Barnechea;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;12/07/2023;19709090;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/lo-barnechea/0/338178db3b8748178506ee226ca6f4ac.jpeg;1358.0
1420;;;;;385.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/casa/barrio-universitario/6523642;Arriendo Mensual;Casa;Santiago;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;10/07/2023;6523642;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/santiago/0/df464edaa28d45dd9c44796096b6ede1.jpeg;1359.0
1421;12.0;4.0;;;315.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/casa/santo-domingo-plaza-de-armas/5344729;Arriendo Mensual;Casa;Santiago;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;07/07/2023;5344729;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/santiago/0/0682fd4d67764fa0bec6d6bd3dd1e275.jpeg;1360.0
1422;8.0;8.0;;;150.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-reina/casa/nicanor-plaza-helsby-exclusivo-condominio-4-casas/16000752;Arriendo Mensual;Casa;La Reina;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;07/07/2023;16000752;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/la-reina/0/4c2f4b6298c34e0ca1571fb376a48514.jpeg;1361.0
1423;;;;;140.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/casa/carmen-2055-santiago/19111932;Arriendo Mensual;Casa;Santiago;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;05/07/2023;19111932;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/santiago/0/89450eea9f874c58bdd335086f17d26a.jpeg;1362.0
1424;3.0;3.0;800.000;$;;;1.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/maipu/casa/ass-islas-salas/18785253;Arriendo Mensual;Casa;Maipú;;;111;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;01/07/2023;18785253;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/maipu/0/b35a00c5cded4db49b94150274de6e58.jpeg;1363.0
1425;1.0;1.0;57.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/venta/estacion-central/departamento/av-obispo-manuel-umana-033/16845561;Venta;Departamento;Estación Central;;;28;region-metropolitana-de-santiago-rm;venta;departamento;27/08/2023;16845561;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/estacion-central/0/2223a631dce740b8b91382bf2fc8d865.jpeg;1364.0
1426;3.0;2.0;;;4.1;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/penalolen/departamento/macul/22088829;Venta;Departamento;Peñalolén;;;29;region-metropolitana-de-santiago-rm;venta;departamento;20/08/2023;22088829;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/penalolen/0/1701cf87466d4e61b4af48341a40bc84.jpeg;1365.0
1427;2.0;2.0;120.600.000;$;;;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/amunategui/21947712;Venta;Departamento;Santiago;;;29;region-metropolitana-de-santiago-rm;venta;departamento;18/08/2023;21947712;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/acb9c91f72f24144abbb15b8840024df.jpeg;1366.0
1428;3.0;1.0;230.000.000;$;;;6.0;https://chilepropiedades.cl/ver-publicacion/venta/lampa/casa/barros-luco/22660107;Venta;Casa;Lampa;;;29;region-metropolitana-de-santiago-rm;venta;casa;31/08/2023;22660107;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/lampa/0/7c2bf3f8e4b045bab2639735a113e978.jpeg;1367.0
1429;4.0;2.0;;;15.0;UF;3.0;https://chilepropiedades.cl/ver-publicacion/venta/independencia/casa/av-fermin-vivaceta-2446/12209528;Venta;Casa;Independencia;;;29;region-metropolitana-de-santiago-rm;venta;casa;31/08/2023;12209528;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/independencia/0/c34fb66f70f24d928f1be5cf22c8b3bc.jpeg;1368.0
1430;3.0;2.0;;;57.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/casa/emilia-tellez/22543973;Arriendo Mensual;Casa;Ñuñoa;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;29/08/2023;22543973;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/nunoa/0/9c93e4d4740441f88763cee76dc15e16.jpeg;1369.0
1431;7.0;8.0;6.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/lo-barnechea/casa/parroquia-santa-teresa-el-molino/22406445;Arriendo Mensual;Casa;Lo Barnechea;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;26/08/2023;22406445;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/lo-barnechea/0/3c603ce6cc8141efb1180fb8db6cc8a3.jpeg;1370.0
1432;3.0;2.0;600.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/puente-alto/casa/miguel-angel-03027/22113289;Arriendo Mensual;Casa;Puente Alto;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;21/08/2023;22113289;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/puente-alto/0/fc2fc65d5c024ceb9afa067b7a392919.jpeg;1371.0
1433;3.0;3.0;1.100.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/colina/casa/santa-filomena-9000-colina/14555286;Arriendo Mensual;Casa;Colina;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;20/08/2023;14555286;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/colina/0/782b55f6923040af871c300ce1184aa1.jpeg;1372.0
1434;5.0;4.0;7.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/lo-barnechea/casa/la-dehesa-antigua-cerro-alvarado-colegio-newland/11978262;Arriendo Mensual;Casa;Lo Barnechea;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;16/08/2023;11978262;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/lo-barnechea/0/1dacc8eee8d740f8a4f1030da02baf58.jpeg;1373.0
1435;;;;;90.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/casa/avenida-matta-1420/21627465;Arriendo Mensual;Casa;Santiago;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;11/08/2023;21627465;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/santiago/0/5e21eeb744cf469eac27356da4c7429b.jpeg;1374.0
1436;;;;;90.0;UF;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/colina/casa/colina/21556890;Arriendo Mensual;Casa;Colina;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;10/08/2023;21556890;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/colina/0/fea54d852ec64c18af03cb16fc10dfca.jpeg;1375.0
1437;3.0;5.0;1.290.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/curacavi/casa/isabel-riquelme/21428570;Arriendo Mensual;Casa;Curacaví;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;09/08/2023;21428570;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/curacavi/0/ee3d90bd73f74cb09164d76ad5def50d.jpeg;1376.0
1438;3.0;1.0;145.000.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/venta/la-cisterna/casa/av-maria-6863/22614543;Venta;Casa;La Cisterna;;;28;region-metropolitana-de-santiago-rm;venta;casa;25/09/2023;22614543;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/la-cisterna/0/667f7a6d4c094e7a91a1049544459e31.jpeg;1377.0
1439;5.0;3.0;;;9.16;UF;8.0;https://chilepropiedades.cl/ver-publicacion/venta/maipu/casa/manuel-rodriguez/5964993;Venta;Casa;Maipú;;;28;region-metropolitana-de-santiago-rm;venta;casa;12/09/2023;5964993;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/maipu/0/189bd7f8e4b8446d937fd6b21591e1f6.jpeg;1378.0
1440;3.0;2.0;;;4.385;UF;;https://chilepropiedades.cl/ver-publicacion/venta/puente-alto/casa/rio-petrohue-4843/15127115;Venta;Casa;Puente Alto;;;29;region-metropolitana-de-santiago-rm;venta;casa;07/09/2023;15127115;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/puente-alto/0/b177f8ebff4848b684fc528be06dc59e.jpeg;1379.0
1441;4.0;2.0;325.000.000;$;;;4.0;https://chilepropiedades.cl/ver-publicacion/venta/buin/casa/maipu-490/9379847;Venta;Casa;Buin;;;29;region-metropolitana-de-santiago-rm;venta;casa;05/09/2023;9379847;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/buin/0/e45b2b92a2424eea953ff32eae1e0045.jpeg;1380.0
1442;4.0;3.0;;;10.0;UF;3.0;https://chilepropiedades.cl/ver-publicacion/venta/la-florida/casa/ecuador/22783864;Venta;Casa;La Florida;;;29;region-metropolitana-de-santiago-rm;venta;casa;02/09/2023;22783864;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/la-florida/0/a9d01097230a42c39a09b024cddc24e7.jpeg;1381.0
1443;5.0;4.0;5.900.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/colina/casa/las-brisas-de-chicureo/23953428;Arriendo Mensual;Casa;Colina;;;109;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;27/09/2023;23953428;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/colina/0/89a9e55876d0481f8400ab5dc1ba7d12.jpeg;1382.0
1444;3.0;2.0;530.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/melipilla/casa/sector-las-palmeras/23776655;Arriendo Mensual;Casa;Melipilla;;;109;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;23/09/2023;23776655;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/melipilla/0/39acf7334e6746f4b9011bc170f67342.jpeg;1383.0
1445;3.0;5.0;990.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/curacavi/casa/tunel-zapata/23359769;Arriendo Mensual;Casa;Curacaví;;;109;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;14/09/2023;23359769;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/curacavi/0/49eb09ddbcb84584bc0f67b76b5a0a69.jpeg;1384.0
1446;5.0;4.0;3.000.000;$;;;5.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-reina/casa/presidente-ovalle-6420-la-reina/23250656;Arriendo Mensual;Casa;La Reina;;;109;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;12/09/2023;23250656;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/la-reina/0/e2aa5ce102c04004bfd72faea52abbea.jpeg;1385.0
1447;3.0;5.0;;;99.0;UF;5.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/lo-barnechea/casa/100-nueva-a-pocas-cuadras-de-club-de-golf-la-dehesa/23097916;Arriendo Mensual;Casa;Lo Barnechea;;;109;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;09/09/2023;23097916;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/lo-barnechea/0/1911b053d64c4700a8cfbf7d82252487.jpeg;1386.0
1448;3.0;3.0;1.200.000;$;;;1.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/las-condes/casa/av-cerro-colorado-con-alonso-de-cordova/23004097;Arriendo Mensual;Casa;Las Condes;;;110;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;07/09/2023;23004097;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/las-condes/0/c7a802b5d6a24707aafb589bc8436bf9.jpeg;1387.0
